Iterations,Seconds,Score
416040000,1746738036,1.496094
416050000,1746738036,1.496094
416060000,1746738037,1.496094
416070000,1746738037,1.496094
416080000,1746738038,1.496094
416090000,1746738038,1.496094
416100000,1746738039,1.496094
416110000,1746738039,1.496094
416120000,1746738040,1.496094
416130000,1746738040,1.496094
416140000,1746738040,1.496094
416150000,1746738041,1.496094
416160000,1746738041,1.496094
416170000,1746738042,1.496094
416180000,1746738042,1.496094
416190000,1746738043,1.496094
416200000,1746738043,1.496094
416210000,1746738044,1.496094
416220000,1746738044,1.496094
416230000,1746738044,1.496094
416240000,1746738045,1.496094
416250000,1746738045,1.496094
416260000,1746738046,1.496094
416270000,1746738046,1.496094
416280000,1746738047,1.496094
416290000,1746738047,1.496094
416300000,1746738048,1.496094
416310000,1746738048,1.496094
416320000,1746738048,1.496094
416330000,1746738049,1.496094
416340000,1746738049,1.496094
416350000,1746738050,1.496094
416360000,1746738050,1.496094
416370000,1746738051,1.496094
416380000,1746738051,1.496094
416390000,1746738052,1.496094
416400000,1746738052,1.496094
416410000,1746738052,1.496094
416420000,1746738053,1.496094
416430000,1746738053,1.496094
416440000,1746738054,1.496094
416450000,1746738054,1.496094
416460000,1746738055,1.496094
416470000,1746738055,1.496094
416480000,1746738056,1.496094
416490000,1746738056,1.496094
416500000,1746738056,1.496094
416510000,1746738057,1.496094
416520000,1746738057,1.496094
416530000,1746738058,1.496094
416540000,1746738058,1.496094
416550000,1746738059,1.496094
416560000,1746738059,1.496094
416570000,1746738059,1.496094
416580000,1746738060,1.496094
416590000,1746738060,1.496094
416600000,1746738061,1.496094
416610000,1746738061,1.496094
416620000,1746738062,1.496094
416630000,1746738062,1.496094
416640000,1746738063,1.496094
416650000,1746738063,1.496094
416660000,1746738063,1.496094
416670000,1746738064,1.496094
416680000,1746738064,1.496094
416690000,1746738065,1.496094
416700000,1746738065,1.496094
416710000,1746738066,1.496094
416720000,1746738066,1.496094
416730000,1746738067,1.496094
416740000,1746738067,1.496094
416750000,1746738067,1.496094
416760000,1746738068,1.496094
416770000,1746738068,1.496094
416780000,1746738069,1.496094
416790000,1746738069,1.496094
416800000,1746738070,1.496094
416810000,1746738070,1.496094
416820000,1746738071,1.496094
416830000,1746738071,1.496094
416840000,1746738071,1.496094
416850000,1746738072,1.496094
416860000,1746738072,1.496094
416870000,1746738073,1.496094
416880000,1746738073,1.496094
416890000,1746738074,1.496094
416900000,1746738074,1.496094
416910000,1746738075,1.496094
416920000,1746738075,1.496094
416930000,1746738075,1.496094
416940000,1746738076,1.496094
416950000,1746738076,1.496094
416960000,1746738077,1.496094
416970000,1746738077,1.496094
416980000,1746738078,1.496094
416990000,1746738078,1.496094
417000000,1746738078,1.496094
417010000,1746738079,1.496094
417020000,1746738079,1.496094
417030000,1746738080,1.496094
417040000,1746738080,1.496094
417050000,1746738081,1.496094
417060000,1746738081,1.496094
417070000,1746738081,1.496094
417080000,1746738082,1.496094
417090000,1746738082,1.496094
417100000,1746738083,1.496094
417110000,1746738083,1.496094
417120000,1746738084,1.496094
417130000,1746738084,1.496094
417140000,1746738085,1.496094
417150000,1746738085,1.496094
417160000,1746738085,1.496094
417170000,1746738086,1.496094
417180000,1746738086,1.496094
417190000,1746738087,1.496094
417200000,1746738087,1.496094
417210000,1746738088,1.496094
417220000,1746738088,1.496094
417230000,1746738089,1.496094
417240000,1746738089,1.496094
417250000,1746738089,1.496094
417260000,1746738090,1.496094
417270000,1746738090,1.496094
417280000,1746738091,1.496094
417290000,1746738091,1.496094
417300000,1746738092,1.496094
417310000,1746738092,1.496094
417320000,1746738093,1.496094
417330000,1746738093,1.496094
417340000,1746738094,1.496094
417350000,1746738094,1.496094
417360000,1746738094,1.496094
417370000,1746738095,1.496094
417380000,1746738095,1.496094
417390000,1746738096,1.496094
417400000,1746738096,1.496094
417410000,1746738097,1.496094
417420000,1746738097,1.496094
417430000,1746738098,1.496094
417440000,1746738098,1.496094
417450000,1746738098,1.496094
417460000,1746738099,1.496094
417470000,1746738099,1.496094
417480000,1746738100,1.496094
417490000,1746738100,1.496094
417500000,1746738101,1.496094
417510000,1746738101,1.496094
417520000,1746738101,1.496094
417530000,1746738102,1.496094
417540000,1746738102,1.496094
417550000,1746738103,1.496094
417560000,1746738103,1.496094
417570000,1746738104,1.496094
417580000,1746738104,1.496094
417590000,1746738105,1.496094
417600000,1746738105,1.496094
417610000,1746738106,1.496094
417620000,1746738106,1.496094
417630000,1746738106,1.496094
417640000,1746738107,1.496094
417650000,1746738107,1.496094
417660000,1746738108,1.496094
417670000,1746738108,1.496094
417680000,1746738109,1.496094
417690000,1746738109,1.496094
417700000,1746738110,1.496094
417710000,1746738110,1.496094
417720000,1746738110,1.496094
417730000,1746738111,1.496094
417740000,1746738111,1.496094
417750000,1746738112,1.496094
417760000,1746738112,1.496094
417770000,1746738113,1.496094
417780000,1746738113,1.496094
417790000,1746738114,1.496094
417800000,1746738114,1.496094
417810000,1746738114,1.496094
417820000,1746738115,1.496094
417830000,1746738115,1.496094
417840000,1746738116,1.496094
417850000,1746738116,1.496094
417860000,1746738117,1.496094
417870000,1746738117,1.496094
417880000,1746738118,1.496094
417890000,1746738118,1.496094
417900000,1746738119,1.496094
417910000,1746738119,1.496094
417920000,1746738119,1.496094
417930000,1746738120,1.496094
417940000,1746738120,1.496094
417950000,1746738121,1.496094
417960000,1746738121,1.496094
417970000,1746738122,1.496094
417980000,1746738122,1.496094
417990000,1746738123,1.496094
418000000,1746738123,1.496094
418010000,1746738123,1.496094
418020000,1746738124,1.496094
418030000,1746738124,1.496094
418040000,1746738125,1.496094
418050000,1746738125,1.496094
418060000,1746738126,1.496094
418070000,1746738126,1.496094
418080000,1746738127,1.496094
418090000,1746738127,1.496094
418100000,1746738127,1.496094
418110000,1746738128,1.496094
418120000,1746738128,1.496094
418130000,1746738129,1.496094
418140000,1746738129,1.496094
418150000,1746738130,1.496094
418160000,1746738130,1.496094
418170000,1746738131,1.496094
418180000,1746738131,1.496094
418190000,1746738132,1.496094
418200000,1746738132,1.496094
418210000,1746738132,1.496094
418220000,1746738133,1.496094
418230000,1746738133,1.496094
418240000,1746738134,1.496094
418250000,1746738134,1.496094
418260000,1746738135,1.496094
418270000,1746738135,1.496094
418280000,1746738136,1.496094
418290000,1746738136,1.496094
418300000,1746738136,1.496094
418310000,1746738137,1.496094
418320000,1746738137,1.496094
418330000,1746738138,1.496094
418340000,1746738138,1.496094
418350000,1746738139,1.496094
418360000,1746738139,1.496094
418370000,1746738140,1.496094
418380000,1746738140,1.496094
418390000,1746738140,1.496094
418400000,1746738141,1.496094
418410000,1746738141,1.496094
418420000,1746738142,1.496094
418430000,1746738142,1.496094
418440000,1746738143,1.496094
418450000,1746738143,1.496094
418460000,1746738143,1.496094
418470000,1746738144,1.496094
418480000,1746738144,1.496094
418490000,1746738145,1.496094
418500000,1746738145,1.496094
418510000,1746738146,1.496094
418520000,1746738146,1.496094
418530000,1746738146,1.496094
418540000,1746738147,1.496094
418550000,1746738147,1.496094
418560000,1746738148,1.496094
418570000,1746738148,1.496094
418580000,1746738149,1.496094
418590000,1746738149,1.496094
418600000,1746738150,1.496094
418610000,1746738150,1.496094
418620000,1746738150,1.496094
418630000,1746738151,1.496094
418640000,1746738151,1.496094
418650000,1746738152,1.496094
418660000,1746738152,1.496094
418670000,1746738153,1.496094
418680000,1746738153,1.496094
418690000,1746738153,1.496094
418700000,1746738154,1.496094
418710000,1746738154,1.496094
418720000,1746738155,1.496094
418730000,1746738155,1.496094
418740000,1746738156,1.496094
418750000,1746738156,1.495104
418760000,1746738157,1.495104
418770000,1746738157,1.495104
418780000,1746738157,1.495104
418790000,1746738158,1.495104
418800000,1746738158,1.495104
418810000,1746738159,1.495104
418820000,1746738159,1.495104
418830000,1746738160,1.495104
418840000,1746738160,1.495104
418850000,1746738160,1.495104
418860000,1746738161,1.495104
418870000,1746738161,1.495104
418880000,1746738162,1.495104
418890000,1746738162,1.495104
418900000,1746738163,1.495104
418910000,1746738163,1.495104
418920000,1746738164,1.495104
418930000,1746738164,1.495104
418940000,1746738164,1.495104
418950000,1746738165,1.495104
418960000,1746738165,1.495104
418970000,1746738166,1.495104
418980000,1746738166,1.495104
418990000,1746738167,1.495104
419000000,1746738167,1.495104
419010000,1746738167,1.495104
419020000,1746738168,1.495104
419030000,1746738168,1.495104
419040000,1746738169,1.495104
419050000,1746738169,1.495104
419060000,1746738170,1.495104
419070000,1746738170,1.495104
419080000,1746738171,1.495104
419090000,1746738171,1.495104
419100000,1746738171,1.495104
419110000,1746738172,1.495104
419120000,1746738172,1.495104
419130000,1746738173,1.495104
419140000,1746738173,1.495104
419150000,1746738174,1.495104
419160000,1746738174,1.495104
419170000,1746738174,1.495104
419180000,1746738175,1.495104
419190000,1746738175,1.495104
419200000,1746738176,1.495104
419210000,1746738176,1.495104
419220000,1746738177,1.495104
419230000,1746738177,1.495104
419240000,1746738178,1.495104
419250000,1746738178,1.495104
419260000,1746738178,1.495104
419270000,1746738179,1.495104
419280000,1746738179,1.495104
419290000,1746738180,1.495104
419300000,1746738180,1.495104
419310000,1746738181,1.495104
419320000,1746738181,1.495104
419330000,1746738182,1.495104
419340000,1746738182,1.495104
419350000,1746738183,1.495104
419360000,1746738183,1.495104
419370000,1746738183,1.495104
419380000,1746738184,1.495104
419390000,1746738184,1.495104
419400000,1746738185,1.495104
419410000,1746738185,1.495104
419420000,1746738186,1.495104
419430000,1746738186,1.495104
419440000,1746738187,1.495104
419450000,1746738187,1.495104
419460000,1746738188,1.495104
419470000,1746738188,1.495104
419480000,1746738188,1.495104
419490000,1746738189,1.495104
419500000,1746738189,1.495104
419510000,1746738190,1.495104
419520000,1746738190,1.495104
419530000,1746738191,1.495104
419540000,1746738191,1.495104
419550000,1746738191,1.495104
419560000,1746738192,1.495104
419570000,1746738192,1.495104
419580000,1746738193,1.495104
419590000,1746738193,1.495104
419600000,1746738194,1.495104
419610000,1746738194,1.495104
419620000,1746738195,1.495104
419630000,1746738195,1.495104
419640000,1746738195,1.495104
419650000,1746738196,1.495104
419660000,1746738196,1.495104
419670000,1746738197,1.495104
419680000,1746738197,1.495104
419690000,1746738198,1.495104
419700000,1746738198,1.495104
419710000,1746738199,1.495104
419720000,1746738199,1.495104
419730000,1746738199,1.495104
419740000,1746738200,1.495104
419750000,1746738200,1.495104
419760000,1746738201,1.495104
419770000,1746738201,1.495104
419780000,1746738202,1.495104
419790000,1746738202,1.495104
419800000,1746738203,1.495104
419810000,1746738203,1.495104
419820000,1746738203,1.495104
419830000,1746738204,1.495104
419840000,1746738204,1.495104
419850000,1746738205,1.495104
419860000,1746738205,1.495104
419870000,1746738206,1.495104
419880000,1746738206,1.495104
419890000,1746738207,1.495104
419900000,1746738207,1.495104
419910000,1746738207,1.495104
419920000,1746738208,1.495104
419930000,1746738208,1.494552
419940000,1746738209,1.494552
419950000,1746738209,1.494552
419960000,1746738210,1.494552
419970000,1746738210,1.494552
419980000,1746738210,1.494552
419990000,1746738211,1.494552
420000000,1746738211,1.494552
420010000,1746738212,1.494552
420020000,1746738212,1.494552
420030000,1746738213,1.494552
420040000,1746738213,1.494552
420050000,1746738214,1.494552
420060000,1746738214,1.494552
420070000,1746738214,1.494552
420080000,1746738215,1.494552
420090000,1746738215,1.494552
420100000,1746738216,1.494552
420110000,1746738216,1.494552
420120000,1746738217,1.494552
420130000,1746738217,1.494552
420140000,1746738218,1.494552
420150000,1746738218,1.494552
420160000,1746738219,1.494552
420170000,1746738219,1.494552
420180000,1746738219,1.494552
420190000,1746738220,1.494552
420200000,1746738220,1.494552
420210000,1746738221,1.494552
420220000,1746738221,1.494552
420230000,1746738222,1.494552
420240000,1746738222,1.494552
420250000,1746738223,1.494552
420260000,1746738223,1.494552
420270000,1746738224,1.494552
420280000,1746738224,1.494552
420290000,1746738224,1.494552
420300000,1746738225,1.494552
420310000,1746738225,1.494552
420320000,1746738226,1.494552
420330000,1746738226,1.494552
420340000,1746738227,1.494552
420350000,1746738227,1.494552
420360000,1746738228,1.494552
420370000,1746738228,1.494552
420380000,1746738229,1.494552
420390000,1746738229,1.494552
420400000,1746738229,1.494552
420410000,1746738230,1.494552
420420000,1746738230,1.494552
420430000,1746738231,1.494552
420440000,1746738231,1.494552
420450000,1746738232,1.494552
420460000,1746738232,1.494552
420470000,1746738233,1.494552
420480000,1746738233,1.494552
420490000,1746738234,1.494552
420500000,1746738234,1.494552
420510000,1746738234,1.494552
420520000,1746738235,1.494552
420530000,1746738235,1.494552
420540000,1746738236,1.494552
420550000,1746738236,1.494552
420560000,1746738237,1.494552
420570000,1746738237,1.494552
420580000,1746738238,1.494552
420590000,1746738238,1.494552
420600000,1746738238,1.494552
420610000,1746738239,1.494552
420620000,1746738239,1.494552
420630000,1746738240,1.494552
420640000,1746738240,1.494552
420650000,1746738241,1.494552
420660000,1746738241,1.494552
420670000,1746738242,1.494552
420680000,1746738242,1.494552
420690000,1746738242,1.494552
420700000,1746738243,1.494552
420710000,1746738243,1.494552
420720000,1746738244,1.494552
420730000,1746738244,1.494552
420740000,1746738245,1.494552
420750000,1746738245,1.494552
420760000,1746738245,1.494552
420770000,1746738246,1.494552
420780000,1746738246,1.494552
420790000,1746738247,1.494552
420800000,1746738247,1.494552
420810000,1746738248,1.494552
420820000,1746738248,1.494552
420830000,1746738249,1.494552
420840000,1746738249,1.494552
420850000,1746738249,1.494552
420860000,1746738250,1.494552
420870000,1746738250,1.494552
420880000,1746738251,1.494552
420890000,1746738251,1.494552
420900000,1746738252,1.494552
420910000,1746738252,1.494552
420920000,1746738253,1.494552
420930000,1746738253,1.494552
420940000,1746738254,1.494552
420950000,1746738254,1.494552
420960000,1746738254,1.494552
420970000,1746738255,1.494552
420980000,1746738255,1.494552
420990000,1746738256,1.494552
421000000,1746738256,1.494552
421010000,1746738257,1.494552
421020000,1746738257,1.494552
421030000,1746738258,1.494552
421040000,1746738258,1.494552
421050000,1746738258,1.494552
421060000,1746738259,1.494552
421070000,1746738259,1.494552
421080000,1746738260,1.494552
421090000,1746738260,1.494552
421100000,1746738261,1.494552
421110000,1746738261,1.494552
421120000,1746738262,1.494552
421130000,1746738262,1.494552
421140000,1746738262,1.494552
421150000,1746738263,1.494552
421160000,1746738263,1.494552
421170000,1746738264,1.494552
421180000,1746738264,1.494552
421190000,1746738265,1.494552
421200000,1746738265,1.494552
421210000,1746738266,1.494552
421220000,1746738266,1.494552
421230000,1746738266,1.494552
421240000,1746738267,1.494552
421250000,1746738267,1.494552
421260000,1746738268,1.494552
421270000,1746738268,1.494552
421280000,1746738269,1.494552
421290000,1746738269,1.494552
421300000,1746738270,1.494552
421310000,1746738270,1.494552
421320000,1746738270,1.494552
421330000,1746738271,1.494552
421340000,1746738271,1.494552
421350000,1746738272,1.494552
421360000,1746738272,1.494552
421370000,1746738273,1.494552
421380000,1746738273,1.494552
421390000,1746738274,1.494552
421400000,1746738274,1.494552
421410000,1746738274,1.494552
421420000,1746738275,1.494552
421430000,1746738275,1.494552
421440000,1746738276,1.494552
421450000,1746738276,1.494552
421460000,1746738277,1.494552
421470000,1746738277,1.494552
421480000,1746738278,1.494552
421490000,1746738278,1.494552
421500000,1746738278,1.494552
421510000,1746738279,1.494552
421520000,1746738279,1.494552
421530000,1746738280,1.494552
421540000,1746738280,1.494552
421550000,1746738281,1.494552
421560000,1746738281,1.494552
421570000,1746738282,1.494552
421580000,1746738282,1.494552
421590000,1746738282,1.494552
421600000,1746738283,1.494552
421610000,1746738283,1.494552
421620000,1746738284,1.494552
421630000,1746738284,1.494552
421640000,1746738285,1.494552
421650000,1746738285,1.494552
421660000,1746738286,1.494552
421670000,1746738286,1.494552
421680000,1746738286,1.494552
421690000,1746738287,1.494552
421700000,1746738287,1.494552
421710000,1746738288,1.494552
421720000,1746738288,1.494552
421730000,1746738289,1.494552
421740000,1746738289,1.494552
421750000,1746738290,1.494552
421760000,1746738290,1.494552
421770000,1746738290,1.494552
421780000,1746738291,1.494552
421790000,1746738291,1.494552
421800000,1746738292,1.494552
421810000,1746738292,1.494552
421820000,1746738293,1.494552
421830000,1746738293,1.494552
421840000,1746738294,1.494552
421850000,1746738294,1.494552
421860000,1746738294,1.494552
421870000,1746738295,1.494552
421880000,1746738295,1.494552
421890000,1746738296,1.494552
421900000,1746738296,1.494552
421910000,1746738297,1.494552
421920000,1746738297,1.494552
421930000,1746738298,1.494552
421940000,1746738298,1.494552
421950000,1746738299,1.494552
421960000,1746738299,1.494552
421970000,1746738299,1.494552
421980000,1746738300,1.494552
421990000,1746738300,1.494552
422000000,1746738301,1.494552
422010000,1746738301,1.494552
422020000,1746738302,1.494552
422030000,1746738302,1.494552
422040000,1746738303,1.494552
422050000,1746738303,1.494552
422060000,1746738304,1.494552
422070000,1746738304,1.494552
422080000,1746738304,1.494552
422090000,1746738305,1.494552
422100000,1746738305,1.494552
422110000,1746738306,1.494552
422120000,1746738306,1.494552
422130000,1746738307,1.494552
422140000,1746738307,1.494552
422150000,1746738308,1.494552
422160000,1746738308,1.494552
422170000,1746738308,1.494552
422180000,1746738309,1.494552
422190000,1746738309,1.494552
422200000,1746738310,1.494552
422210000,1746738310,1.494552
422220000,1746738311,1.494552
422230000,1746738311,1.494552
422240000,1746738311,1.494552
422250000,1746738312,1.494552
422260000,1746738312,1.494552
422270000,1746738313,1.494552
422280000,1746738313,1.494552
422290000,1746738314,1.494552
422300000,1746738314,1.494552
422310000,1746738315,1.494552
422320000,1746738315,1.494552
422330000,1746738315,1.494552
422340000,1746738316,1.494552
422350000,1746738316,1.494552
422360000,1746738317,1.494552
422370000,1746738317,1.494552
422380000,1746738318,1.494552
422390000,1746738318,1.494552
422400000,1746738319,1.494552
422410000,1746738319,1.494552
422420000,1746738320,1.494552
422430000,1746738320,1.494552
422440000,1746738320,1.494552
422450000,1746738321,1.494552
422460000,1746738321,1.494552
422470000,1746738322,1.494552
422480000,1746738322,1.494552
422490000,1746738323,1.494552
422500000,1746738323,1.494552
422510000,1746738323,1.494552
422520000,1746738324,1.494552
422530000,1746738324,1.494552
422540000,1746738325,1.494552
422550000,1746738325,1.494552
422560000,1746738326,1.494552
422570000,1746738326,1.494552
422580000,1746738327,1.494552
422590000,1746738327,1.494552
422600000,1746738328,1.494552
422610000,1746738328,1.494552
422620000,1746738328,1.494552
422630000,1746738329,1.494552
422640000,1746738329,1.494552
422650000,1746738330,1.494552
422660000,1746738330,1.494552
422670000,1746738331,1.494552
422680000,1746738331,1.494552
422690000,1746738331,1.494552
422700000,1746738332,1.494552
422710000,1746738332,1.494552
422720000,1746738333,1.494552
422730000,1746738333,1.494552
422740000,1746738334,1.494552
422750000,1746738334,1.494552
422760000,1746738335,1.494552
422770000,1746738335,1.494552
422780000,1746738336,1.494552
422790000,1746738336,1.494552
422800000,1746738337,1.494552
422810000,1746738337,1.494552
422820000,1746738337,1.494552
422830000,1746738338,1.494552
422840000,1746738338,1.494552
422850000,1746738339,1.494552
422860000,1746738339,1.494552
422870000,1746738340,1.494552
422880000,1746738340,1.494552
422890000,1746738341,1.494552
422900000,1746738341,1.494552
422910000,1746738341,1.494552
422920000,1746738342,1.494552
422930000,1746738342,1.494552
422940000,1746738343,1.494552
422950000,1746738343,1.494552
422960000,1746738344,1.494552
422970000,1746738344,1.494552
422980000,1746738345,1.494552
422990000,1746738345,1.494552
423000000,1746738346,1.494552
423010000,1746738346,1.494552
423020000,1746738346,1.494552
423030000,1746738347,1.494552
423040000,1746738347,1.494552
423050000,1746738348,1.494552
423060000,1746738348,1.494552
423070000,1746738349,1.494552
423080000,1746738349,1.494552
423090000,1746738350,1.494552
423100000,1746738350,1.494552
423110000,1746738350,1.494552
423120000,1746738351,1.494552
423130000,1746738351,1.494552
423140000,1746738352,1.494552
423150000,1746738352,1.494552
423160000,1746738353,1.494552
423170000,1746738353,1.494552
423180000,1746738353,1.494552
423190000,1746738354,1.494552
423200000,1746738354,1.494552
423210000,1746738355,1.494552
423220000,1746738355,1.494552
423230000,1746738356,1.494552
423240000,1746738356,1.494552
423250000,1746738357,1.494552
423260000,1746738357,1.494552
423270000,1746738357,1.494552
423280000,1746738358,1.494552
423290000,1746738358,1.494552
423300000,1746738359,1.494552
423310000,1746738359,1.494552
423320000,1746738360,1.494552
423330000,1746738360,1.494552
423340000,1746738361,1.494552
423350000,1746738361,1.494552
423360000,1746738361,1.494552
423370000,1746738362,1.494552
423380000,1746738362,1.494552
423390000,1746738363,1.494552
423400000,1746738363,1.494552
423410000,1746738364,1.494552
423420000,1746738364,1.494552
423430000,1746738365,1.494552
423440000,1746738365,1.494552
423450000,1746738366,1.494552
423460000,1746738366,1.494552
423470000,1746738366,1.494552
423480000,1746738367,1.494552
423490000,1746738367,1.494552
423500000,1746738368,1.494552
423510000,1746738368,1.494552
423520000,1746738369,1.494552
423530000,1746738369,1.494552
423540000,1746738370,1.494552
423550000,1746738370,1.494552
423560000,1746738371,1.494552
423570000,1746738371,1.494552
423580000,1746738372,1.494552
423590000,1746738372,1.494552
423600000,1746738372,1.494552
423610000,1746738373,1.494552
423620000,1746738373,1.494552
423630000,1746738374,1.494552
423640000,1746738374,1.494552
423650000,1746738375,1.494552
423660000,1746738375,1.494552
423670000,1746738376,1.494552
423680000,1746738376,1.494552
423690000,1746738377,1.494552
423700000,1746738377,1.494552
423710000,1746738377,1.494552
423720000,1746738378,1.494552
423730000,1746738378,1.494552
423740000,1746738379,1.494552
423750000,1746738379,1.494552
423760000,1746738380,1.494552
423770000,1746738380,1.494552
423780000,1746738381,1.494552
423790000,1746738381,1.494552
423800000,1746738381,1.494552
423810000,1746738382,1.494552
423820000,1746738382,1.494552
423830000,1746738383,1.494552
423840000,1746738383,1.494552
423850000,1746738384,1.494552
423860000,1746738384,1.494552
423870000,1746738385,1.494552
423880000,1746738385,1.494552
423890000,1746738385,1.494552
423900000,1746738386,1.494552
423910000,1746738386,1.494552
423920000,1746738387,1.494552
423930000,1746738387,1.494552
423940000,1746738388,1.494552
423950000,1746738388,1.494552
423960000,1746738389,1.494552
423970000,1746738389,1.494552
423980000,1746738390,1.494552
423990000,1746738390,1.494552
424000000,1746738390,1.494552
424010000,1746738391,1.494552
424020000,1746738391,1.494552
424030000,1746738392,1.494552
424040000,1746738392,1.494552
424050000,1746738393,1.494552
424060000,1746738393,1.494552
424070000,1746738394,1.494552
424080000,1746738394,1.494552
424090000,1746738394,1.494552
424100000,1746738395,1.494552
424110000,1746738395,1.494552
424120000,1746738396,1.494552
424130000,1746738396,1.494552
424140000,1746738397,1.494552
424150000,1746738397,1.494552
424160000,1746738398,1.494552
424170000,1746738398,1.494552
424180000,1746738399,1.494552
424190000,1746738399,1.494552
424200000,1746738399,1.494552
424210000,1746738400,1.494552
424220000,1746738400,1.494552
424230000,1746738401,1.494552
424240000,1746738401,1.494552
424250000,1746738402,1.494552
424260000,1746738402,1.494552
424270000,1746738403,1.494552
424280000,1746738403,1.494552
424290000,1746738403,1.494552
424300000,1746738404,1.494552
424310000,1746738404,1.494552
424320000,1746738405,1.494552
424330000,1746738405,1.494552
424340000,1746738406,1.494552
424350000,1746738406,1.494552
424360000,1746738407,1.494552
424370000,1746738407,1.494552
424380000,1746738407,1.494552
424390000,1746738408,1.494552
424400000,1746738408,1.494552
424410000,1746738409,1.494552
424420000,1746738409,1.494552
424430000,1746738410,1.494552
424440000,1746738410,1.494552
424450000,1746738411,1.494552
424460000,1746738411,1.494552
424470000,1746738411,1.494552
424480000,1746738412,1.494552
424490000,1746738412,1.494552
424500000,1746738413,1.494552
424510000,1746738413,1.494552
424520000,1746738414,1.494552
424530000,1746738414,1.494552
424540000,1746738415,1.494552
424550000,1746738415,1.494552
424560000,1746738416,1.494552
424570000,1746738416,1.494552
424580000,1746738416,1.494552
424590000,1746738417,1.494552
424600000,1746738417,1.494552
424610000,1746738418,1.494552
424620000,1746738418,1.494552
424630000,1746738419,1.494552
424640000,1746738419,1.494552
424650000,1746738419,1.494552
424660000,1746738420,1.494552
424670000,1746738420,1.494552
424680000,1746738421,1.494552
424690000,1746738421,1.494552
424700000,1746738422,1.494552
424710000,1746738422,1.494552
424720000,1746738423,1.494552
424730000,1746738423,1.494552
424740000,1746738424,1.494552
424750000,1746738424,1.494552
424760000,1746738424,1.494552
424770000,1746738425,1.494552
424780000,1746738425,1.494552
424790000,1746738426,1.494552
424800000,1746738426,1.494552
424810000,1746738427,1.494552
424820000,1746738427,1.494552
424830000,1746738428,1.494552
424840000,1746738428,1.494552
424850000,1746738429,1.494552
424860000,1746738429,1.494552
424870000,1746738429,1.494552
424880000,1746738430,1.494552
424890000,1746738430,1.494552
424900000,1746738431,1.494552
424910000,1746738431,1.494552
424920000,1746738432,1.494552
424930000,1746738432,1.494552
424940000,1746738433,1.494552
424950000,1746738433,1.494552
424960000,1746738434,1.494552
424970000,1746738434,1.494552
424980000,1746738434,1.494552
424990000,1746738435,1.494552
425000000,1746738435,1.494552
425010000,1746738436,1.494552
425020000,1746738436,1.494552
425030000,1746738437,1.494552
425040000,1746738437,1.494552
425050000,1746738438,1.494552
425060000,1746738438,1.494552
425070000,1746738438,1.494552
425080000,1746738439,1.494552
425090000,1746738439,1.494552
425100000,1746738440,1.494552
425110000,1746738440,1.494552
425120000,1746738441,1.494552
425130000,1746738441,1.494552
425140000,1746738442,1.494552
425150000,1746738442,1.494552
425160000,1746738443,1.494552
425170000,1746738443,1.494552
425180000,1746738443,1.494552
425190000,1746738444,1.494552
425200000,1746738444,1.494552
425210000,1746738445,1.494552
425220000,1746738445,1.494552
425230000,1746738446,1.494552
425240000,1746738446,1.494552
425250000,1746738446,1.494552
425260000,1746738447,1.494552
425270000,1746738447,1.494552
425280000,1746738448,1.494552
425290000,1746738448,1.494552
425300000,1746738449,1.494552
425310000,1746738449,1.494552
425320000,1746738450,1.494552
425330000,1746738450,1.494552
425340000,1746738451,1.494552
425350000,1746738451,1.494552
425360000,1746738451,1.494552
425370000,1746738452,1.494552
425380000,1746738452,1.494552
425390000,1746738453,1.494552
425400000,1746738453,1.494552
425410000,1746738454,1.494552
425420000,1746738454,1.494552
425430000,1746738455,1.494552
425440000,1746738455,1.494552
425450000,1746738456,1.494552
425460000,1746738456,1.494552
425470000,1746738457,1.494552
425480000,1746738457,1.494552
425490000,1746738457,1.494552
425500000,1746738458,1.494552
425510000,1746738458,1.494552
425520000,1746738459,1.494552
425530000,1746738459,1.494552
425540000,1746738460,1.494552
425550000,1746738460,1.494552
425560000,1746738460,1.494552
425570000,1746738461,1.494552
425580000,1746738461,1.494552
425590000,1746738462,1.494552
425600000,1746738462,1.494552
425610000,1746738463,1.494552
425620000,1746738463,1.494552
425630000,1746738464,1.494552
425640000,1746738464,1.494552
425650000,1746738464,1.494552
425660000,1746738465,1.494552
425670000,1746738465,1.494552
425680000,1746738466,1.494552
425690000,1746738466,1.494552
425700000,1746738467,1.494552
425710000,1746738467,1.494552
425720000,1746738468,1.494552
425730000,1746738468,1.494552
425740000,1746738468,1.494552
425750000,1746738469,1.494552
425760000,1746738469,1.494552
425770000,1746738470,1.494552
425780000,1746738470,1.494552
425790000,1746738471,1.494552
425800000,1746738471,1.494552
425810000,1746738472,1.494552
425820000,1746738472,1.494552
425830000,1746738472,1.494552
425840000,1746738473,1.494552
425850000,1746738473,1.494552
425860000,1746738474,1.494552
425870000,1746738474,1.494552
425880000,1746738475,1.494552
425890000,1746738475,1.494552
425900000,1746738476,1.494552
425910000,1746738476,1.494552
425920000,1746738477,1.494552
425930000,1746738477,1.494552
425940000,1746738477,1.494552
425950000,1746738478,1.494552
425960000,1746738478,1.494552
425970000,1746738479,1.494552
425980000,1746738479,1.494552
425990000,1746738480,1.494552
426000000,1746738480,1.494552
426010000,1746738481,1.494552
426020000,1746738481,1.494552
